id,url,title,location,Category,technicalTags,countryCode,CompanyName,collectionTime,min_career,max_career,description,requirement,preferredExperience
14530,https://career.programmers.co.kr/job_positions/14530, 연구소 임베디드 시스템 개발,경기,"시스템/네트워크, 시스템 소프트웨어, 임베디드 소프트웨어",Embedded System,KR,에스비정보기술,2025-01-17-16,3,20,"* Embedded Linux 기반 WIFI AP 모듈 테스트 및 개발
* SDN(Software Defined Network) 개발
*","* 경력 3년 이상
* 
*","* WIFI/BLE등 Connectivity 기반 Embedded System 개발 경험
* Embedded System(서버 통신 및 디버깅 경험)
* SDN(Software Defined Network) 이해
* OSGI 구조의 이해"
14527,https://career.programmers.co.kr/job_positions/14527, 연구소 SDN Controller 개발,경기,"시스템/네트워크, 시스템 소프트웨어, 응용 프로그램",Java,KR,에스비정보기술,2025-01-17-16,3,20,"* 네트워크 정보 수집/관리 모듈 개발
* 네트워크 장비 제어 API 개발
* 서버 정보 수집 모듈 개발","* 경력 3년 이상
* 
*","* SNMP, TL-1, Openflow 등 프로토콜을 이용한 네트워크 장비 관제 시스템 개발 경험
* collectd 등을 통한 서버 모니터링 관제 시스템 개발 또는 운영 경험
* 동기화(Sychronization) 처리 이해
* SDN(Software Defined Network) 이해
* OSGI 구조의 이해
* maven 또는 bazel 기반 프로그램 개발 경험
* Mininet 또는 GNS3 기반 가상 네트워크 시뮬레이팅 경험"
7130,https://career.programmers.co.kr/job_positions/7130,Data Architect,서울,데이터 엔지니어링,,KR,Amazon Web Service,2025-01-17-16,8,20,"주요 업무는 다음과 같습니다.· 전문성 – AWS 영업, 프리세일즈, 교육 혹은 지원팀과 함께 파트너 및 고객이 Amazon Elastic Compute Cloud (EC2), Amazon Data Pipeline, S3, DynamoDB NoSQL, Elastic Map Reduce (EMR), Amazon Redshift 그리고 관계형 데이터베이스 서비스 (RDS)와 같은 AWS 서비스를 배우고 사용할 수 있도록 지원합니다.· 솔루션 – 파트너, 고객과 함께 온사이트 기술 프로젝트를 진행합니다. 프리세일즈 단계의 고객 방문, 고객 요구사항 파악, 컨설팅 제안서 작성 및 패키지화된 데이터 서비스 오퍼링 제안 등이 포함됩니다.· 딜리버리 – 신규 분산 컴퓨팅 솔루션(퍼블릭/프라이빗 클라우드 포괄) 도입을 위해 AWS 서비스를 적용하는 현장 프로젝트를 수행합니다. 기존 애플리케이션의 마이그레이션과 AWS 클라우드 서비스를 활용한 신규 애플리케이션 개발업무도 포함됩니다.· 인사이트 – 고객의 요구사항과 피드백을 기술 로드맵에 반영하기 위해 AWS 엔지니어링 및 지원 팀과 협업합니다. 프로젝트 수행단계에서의 경험을 공유하고, AWS 클라우드 서비스의 활용을 통해 가치를 창출하는 최적의 방법을 제공합니다.· 한계 극복– 클라우드 컴퓨팅은 비즈니스에서의 전통적인 ""IT 적인 제약""을 줄여줍니다. 고객 및 파트너와 협업하여 데이터 / 비즈니스 인텔리전스 클라우드 컴퓨팅을 통해 비즈니스 요구를 충족시키는 혁신적인 방법을 찾게 됩니다.고객을 대면하는 역할이며, 필요에 따라 전문적인 서비스 제공을 위하여 고객을 방문해야 할 수 있습니다.*","· 컴퓨터 사이언스, 공학, 수학 또는 관련 분야의 학사 학위 또는 이와 유사한 수준의 경험· 10년 이상의 IT 플랫폼 구축 경험을 보유한 상급 기술 및 분석 역량· 3년 이상의 Hadoop / Spark 시스템 구현, 성능 튜닝 실무 경험을 포함한 5년 이상의 데이터 분석 플랫폼 구축 경험· 엔터프라이즈 환경에서 비즈니스, 제품 및 기술적 과제에 대한 전략적 사고 능력, 데이터 분석에 대한 리더십과 혁신적 사고· 기업의 마케팅 또는 리스크 니즈에 적용하는 분석 솔루션 관련 경험· 기업에서 사용하는 컬럼기반 데이터웨어하우스 아키텍쳐 및 최적화에 대한 이해 및 경험· Apache Spark / Hadoop 그리고 데이터 분석 에코 시스템에 대한 이해와 하나 이상의 관련 도구 (Sqoop, Flume, Kinesis, Kafka, Oozie, Hue, Zookeeper, Ranger, Elasticsearch, Avro)에 대한 경험· 최소 하나 이상의 SQL 기술(Hive, Pig, Impala, Spark SQL, Presto, Postgre SQL)에 대한 지식· 최소 하나 이상의 프로그래밍 언어(Java, JavaScript, Python 등)로 소프트웨어 코드를 개발한 경험 구현 업무 실무 수행 가능","· 컴퓨터 과학, 물리학, 공학 혹은 수학 분야 석사 또는 박사 학위 보유자· 대규모 글로벌 데이터웨어 하우징 또는 분석 프로젝트를 주도한 경험· MPP 및 NoSQL 데이터베이스, Data Warehouse 설계, BI보고서 및 대시 보드 개발을 포함한 업계의 데이터베이스, 분석 기술에 대한 이해· 데이터베이스, 데이터웨어 하우징 또는 데이터 과학 분야 선도 업계 근무· Amazon Elastic Map Reduce (EMR)를 사용한 구현 및 튜닝 경험· Amazon Redshift 를 사용한 구현 및 튜닝 경험· 다양한 분산 컴퓨팅, 엔터프라이즈 환경에서의 AWS 서비스 구현 경험· 컴퓨터 과학 또는 수학 전공자 우대· 고객사의 책임자에게 AWS를 대표하여 트레이드 오프, 모범 사례, 프로젝트 관리 혹은 위험 관리 등의 커뮤니케이션을 주도할 수 있는 역량. CMO, CRO, CTO, CIO 및 해당 조직과 커뮤니케이션 할 수 있는 역량."
14477,https://career.programmers.co.kr/job_positions/14477,[AWS] Database Specialty Architect,서울,DBA,,KR,Amazon Web Service,2025-01-17-16,8,20,"Oracle / SQL 서버 플랫폼 전문가이신가요? PostgreSQL, MySQL, MariaDB 또는 Casandra와 같은 오픈소스 데이터베이스 플랫폼을 활용한 경험이 있으신가요? 한 데이터베이스 엔진에서 다른 엔진으로 애플리케이션을 마이그레이션 해보셨나요? 경영진과 협업을 통해 IT 플랫폼과 인프라를 최적화 하는 업무에 관심이 있으신가요? 세계에서 가장 거대한 데이터 업무를 해결해보고 싶으신가요? 새로운 플랫폼 기술의 개발 및 활용에 영향을 주고 싶으신가요? 클라우드 컴퓨팅 웹 서비스를 활용하여 합리적인 비용으로 새로운 업무를 더 빠르게 수행 할 수 있도록 지원하고 싶으신가요?이 포지션은 고객과 협업하여 Oracle / SQL Server 데이터베이스에서 Aurora-PostgreSQL / MySQL 또는 다른 오픈 소스 플랫폼으로 애플리케이션 마이그레이션을 위한 POC 프로젝트, 각종 워크샵 및 구현 프로젝트를 수행하게 됩니다.저희 Professional Services 의 Database Specialty Architect는 대용량 OLTP / OLAP 환경, 배치 및 실시간 데이터 처리, 페타 바이트 규모의 데이터웨어 하우스 설계 및 배포, AWS RDS, Aurora, DynamoDB , Redshift 도입을 위한 레퍼런스 환경 구성, 구축, 설계에 집중합니다.주요 업무:\* 고객 접점에서 AWS 대표하여 경영층과 Cloud 장단점, 표준 방법론, 프로젝트 위험 감소 논의 주도\* AWS 플랫폼 서비스 엔지니어링 및 아키텍처 팀과의 협업을 통해 컨설팅 프로젝트의 성공적인 수행\* 고객 기술팀과 협업을 통해 협의된 요건을 기반으로 솔루션 제안\* 기업 비즈니스, 제품 및 기술적 고민에 대한 전략 제시\* Oracle, SQL Server , 기타 상용 DB 엔진 같은 온프레미스 데이터베이스 환경에서부터 오픈 소스 엔진(Aurora-PostgreSQL / MySQL 또는 RedShift, DynamoDB)에 이르는 다양한 데이터베이스 분석\* 데이터베이스 최적 설계를 위한 컨설팅, 복잡한 분산 프로덕션 배포 분석, 성능 최적화를 위한 권장사항 제시\* 복잡한 비즈니스와 기술 문제에 대한 혁신적인 솔루션 개발","\* Oracle 또는 SQL Server 관련하여 9년 이상의 경력\* PostgreSQL, MySQL과 같은 오픈 소스 데이터베이스 기술 플랫폼 경험\* AWS 플랫폼 또는 서비스 관련 경험\* IT 혹은 비즈니스 분야의 아키텍쳐 혹은 전략 수립을 위한 C 레벨/임원급 고객 경험\* 고객 / 파트너 팀과 함께 전략적으로 업무를 주도하는 능력\* 이기종 데이터베이스 환경에서의 마이그레이션 경험\* 매개 변수(Parameters), 리소스, 경합 등을 포함한 서버 튜닝 및 고가용성 업무 경험\* 컴퓨터 과학 학사 학위 또는 이와 유사한 수준의 경험","\* 관련 애플리케이션 / 데이터베이스 전환 경험 (상용/오픈 소스 엔진)\* 사용자 지정 / COTS 응용 프로그램에 대한 구현 혹은 유지 관리 경험 우대\* TCP / IP 네트워킹 경험자\* 1-10TB 규모의 데이터베이스 플랫폼 경험(예 : Oracle, SQL Server, MySQL, PostgreSQL, Netezza, Teradata, Vertica 등)ETL / ELT 워크 플로우 관리 경험과 원하는 SQL 쿼리 작성, 튜닝 능력\* 복잡한 PL / SQL 또는 PL / PgSQL 작성 경험, 저장 절차 경험 우대\* 요구 사항 수집, 비즈니스 분석, 구성 관리와 원하는 품질 관리 등 SDLC의 모든 단계에 대한 이해와 실무 능력 우대"
9626,https://career.programmers.co.kr/job_positions/9626,경영지원본부_ 사내업무시스템(웹) 운영,서울,"서버/백엔드, 프론트엔드, 웹 풀스택","Java, JavaScript, Spring, HTML, Oracle, jQuery, Docker, Jenkins, Spring Boot, JPA(Java Persistent API)",KR,인젠트,2025-01-17-16,3,5,"* 사내업무 시스템 개발 및 운영
* ERP 연계 기능 커스터마이징
* DBMS 데이터 관리 및 가공
* 그룹웨어 시스템 운영 및 관리","* 유관 경력 5년 이상
*Java 개발 능력 보유*Spring 프레임워크 활용 가능*Oracle DBMS 활용 가능","* 유관 업무 경험자
* CI/CD 환경 구축"
14388,https://career.programmers.co.kr/job_positions/14388,JAVA 개발자 프로젝트 리스트 ,서울,"서버/백엔드, 웹 풀스택",Java,KR,아이와이씨앤씨,2025-01-17-16,6,20,"**1.**사이트 : LG전자2\. 업무명 : SDP시스템 운영/개발
3\. 스킬 : JAVA, 서버 운영경험
           쿼리 능숙자, DB검증 경험우대
4\. 등급 : 중급 \~ 고급 1명
5\. 기간 : 즉시 \~ 12/31 \(연단위 계약\)
6\. 장소 : 마곡

**1.**사이트 : 포스코플로우2.업무명 : SMART 통합물류시스템 차세대3\. 스킬: JAVA, JSP, ORACLE
           물류(계약/정산)시스템 경험자 필수
4\. 등급 : 고급 2명
5\. 기간 : 11/1 \~ 2023년 11/30
6\. 장소 : 2호선 삼성역
           (테헤란로 440)1\. 사이트 : KCC \(금강고려화학)
2\. 업무명 : 그룹웨어 시스템 운영/개발
3\. 스킬 : JAVA, JSP, ORACLE
           WEBSQUARE 우대
           그룹웨어 경험자 필수/우대OWA(OutlookWeb Access)경험 우대4\. 등급 : 중급 \~ 고급 1명
5\. 기간 : 즉시 \~ 계속
6\. 장소 : 9호선 신논현역, KCC 본사
7\. 기타 :08시00분 \~ 17시30분 출근,점심 구내식당 이용

**1.** 사이트 : oo공공기관
2\. 업무명 : 주차운영관리시스템 개발
3\. 스킬: JAVA
           주차관련 프로젝트 경험 필수
4\. 등급 : 초급 \~ 고급 2명
5\. 기간: 9/1 \~ 6/30
6\. 장소: 공덕역

**1.** 사이트 : 메리츠화재
2\. 업무명 : 채널계시스템 운영
              (STT, Speak to Text)
3\. 스킬 : JAVA, JSP, ORACLE
4\. 등급 : 중급 \~ 고급 : 1명
5\. 기간 : 즉시 \~ 계속
6\. 장소 : 강남역 강남사옥","* JAVA
* 
*","* 관련경력 우대
* 
*"
12763,https://career.programmers.co.kr/job_positions/12763,프론트엔드 개발자,경기,프론트엔드,"ReactJS, Vue.js, CSS, JavaScript, Git, HTML5, AngularJS",KR,에프앤에스홀딩스,2025-01-17-16,3,10,"01.게임 서비스, 사업운영 등 업무 효율화 Web Admin Tool 개발02\. 다양한 외부 Tool을 활용한 Web Front 작업","01\. 학력 : 무관02\. 경력 : 3년 이상03.반응형 웹사이트 및 Cross browsing 개발유경험자
04.React.js, AngularJS, Vue.js등 프레임워크를 이용한 개발 유경험자05\. Git 등 형상기억관리툴 사용 유경험자","01\. RESTful API 에 대한 지식 보유자02\. Back\-end에 대한 이해도가 높은자03\. AWS 등 클라우드 서비스에 대한 이해와 지식보유자04\. HTML\(5\),CSS/SCSS, Javascript\(ES6\)에 대한 이해와 지식보유자065\. 웹서비스 구성 전반에 대한 이해도가 높은자"
14308,https://career.programmers.co.kr/job_positions/14308,전자제어 개발자,경기,"시스템/네트워크, 시스템 소프트웨어, 임베디드 소프트웨어","C#, C",KR,태하,2025-01-17-16,0,100,"ㆍDispenser에 적용되는 컨트롤러 개발 (임베디드 시스템, ST계열 MCU 사용)ㆍLCD, 모터 드라이버 등 주변 모듈과 RS232, RS485 및 TCP/IP 통신ㆍ회로 설계 및 임베디드 소프트웨어 개발ㆍ스테핑 모터, BLDC모터, DC 모터 제어 및 드라이버 개발","ㆍ학력 : 대졸 이상(2,3년)
ㆍ전공 : 컴퓨터공학, 전자공학 계열
ㆍ경력 : 신입 지원가능(경력자 우대 3년 이상)
ㆍSTM32계열 펌웨어 개발 경력자
ㆍ회로해석 가능자","ㆍ디스펜서 분야 근무 경력자
ㆍC# 어플리케이션 프로그래밍 가능자
ㆍ모터제어 분야 경력자
ㆍ회로설계 분야 경력자
ㆍ인라인 장비제어 가능자"
13454,https://career.programmers.co.kr/job_positions/13454,'바바요(babayo)' OTT 플랫폼 백엔드 개발자 (Node),서울,서버/백엔드,Node.js,KR,아이에이치큐,2025-01-17-16,3,10,"* 스트리밍 서비스를 위한 API 서버 구축
* 서비스 운영을 위한 관리자 페이지 구축'맛있는 녀석들'로 유명한 아이에이치큐(IHQ), 스타 육성의 명가 sidusHQ 뿐만 아니라 채널 IHQ, IHQ 쇼, IHQ 드라마, 샌드박스 플러스 등 다양한 채널을 보유한 국내 최고의 종합 엔터테인먼트 기업 아이에이치큐(IHQ)는 지난 5월 신개념 OTT 플랫폼 '바바요'를 런칭했습니다. IHQ의 예능이 결합된 매운맛 시사와 의료/법률, 성(性) 등 어른들을 위한 새로운 콘텐츠가 가득한 바바요는 '콘텐츠 커머스 플랫폼'이라는 라이브 방송과 VOD가 결합된 새로운 앱 서비스를 지향합니다. 바바요를 함께 만들어갈 인재를 찾습니다.

[채용 근무조건]
ㆍ 근무형태 : 정규직 (채용 결정 시 3개월 수습 기간 필요)
ㆍ 근무일시 : 주 5일 (월\~금)
ㆍ 근무시간 : 오전 9시 \~ 오후 6시
ㆍ 근무지역 : 서울특별시 강서구 가양동 iHQ 사옥[전형절차]
ㆍ 전형절차 : 서류전형 → 면접전형(1차, 2차) → 최종합격
    ※ 서류합격자는 수시로 확인 후 면접을 진행합니다.
    ※ 채용은 조기채용시 자동마감됩니다.","* 3년 이상의 Node 개발 경험이 있으신 분(express, nest)
* RDB, DocumentDB 를 사용하여 개발 경험이 있으신 분
* AWS 와 같은 클라우드 환경에서의 개발 경험이 있으신 분
* Git 을 사용하여 협업 개발 경험이 있으신 분
* 원활한 커뮤니케이션 스킬과 유연한 문제해결 능력을 가지신 분","* TypeScript 로 개발한 경험이 있으신 분
* 실제 서비스를 개발 및 운영했던 경험이 있으신 분
* OTT 관련 서비스 개발 경험이 있으신 분"
14389,https://career.programmers.co.kr/job_positions/14389,[ASP.NET/ 웹폼] 개발자 프로젝트 제안 ,서울,서버/백엔드,ASP.NET,KR,아이와이씨앤씨,2025-01-17-16,8,15,"**1.**사이트 : 굿센2\. 업무명 : 평가/경영기획시스템 운영/
3\. 스킬 : ASP\.NET, 웹폼
4\. 등급 : 중급 \~ 고급 1명
5\. 기간 : 즉시 \~ 1년
6\. 장소 : 굿센 본사
           (서초구 반포대로 13)","ASP.NET, 웹폼 경력자

* 
*","관련경력 우대

* 
*"
14084,https://career.programmers.co.kr/job_positions/14084,백엔드 개발자,서울,서버/백엔드,"NestJS, TypeORM, AWS S3, AWS RDS, GitLab",KR,살린,2025-01-17-16,3,17,ㆍ프로젝트 리드 및 서비스에 대한 지속적인 성능 개선업무를 진행합니다.ㆍ메타버스 플랫폼 도메인 API 개발 및 DB 설계를 하고 운영을 합니다.ㆍVR 앱/모바일 앱 메타버스 플랫폼 관련 API 개발 및 DB 설계하고 운영을 합니다.ㆍ지속적인 시스템 모니터링을 통한 성능 추적 및 개선업무 진행합니다.,"팀장급ㆍ경력 : 3년이상의 경력 또는 그에 맞는 실력에 준한자ㆍNestJS, TypeORM 으로 서버 개발 및 서버스 배포 경험이 있으신분ㆍ코드리뷰와 기술 세션에 적극적인 분ㆍ성능 최적화에 고민하고 노력하시는 분ㆍ웹 소켓 서버 개발 경험이 있으신 분ㆍ빌드/테스트/배포 자동화 경험이 있으신 분",ㆍ화상 채팅 서버 개발 경험이 있으신 분ㆍ코드리뷰와 기술 세션에 적극적인 분ㆍMSA 환경에서의 백엔드 개발 업무 경험이 있으신 분
11793,https://career.programmers.co.kr/job_positions/11793,시니어 백엔드 개발자 (API 개발),서울,서버/백엔드,"PHP, Python, Java, Go, REST API, Node.js",KR,어반베이스,2025-01-17-16,6,12,"* API 설계/개발 및 명세서 관리
* ERD 설계 및 관리","* Web, API 등 개발 업무 경력이 6\~12년 또는 그에 준하는 경험을 가지신 분
* PHP, Python, GO, Java 언어 중 1개 이상 중급 수준 이상인 분
* Node.js 기반 개발 경험을 가지신 분","* PMS 개발 경험자
* RESTful API 설계, 개발 경험자
* Microservice에 대한 경험 보유자
* git을 이용한 형상관리 경험자
* serverless 기반 개발 경험자
* 아래의 기술 스택으로 개발 경험이 있는 분

(sequelize ORM, postgreSQL, AWS Lambda)"
13822,https://career.programmers.co.kr/job_positions/13822,'바바요(babayo)'  OTT 플랫폼 모바일 개발자 (React-Native),서울,프론트엔드,React Native,KR,아이에이치큐,2025-01-17-16,0,100,ㆍiHQ 오리지널 콘텐츠 스트리밍 앱 개발,"ㆍ3년 이상의 React-Native 개발 경험이 있으신 분
ㆍRESTful API 연동 개발 경험이 있으신 분
ㆍGit 을 사용하여 협업 개발 경험이 있으신 분","ㆍiOS 및 Android 등 Native App 개발 경험이 있으신 분
ㆍ실제 서비스를 개발 및 운영했던 경험이 있으신 분
ㆍOTT 관련 서비스 개발 경험이 있으신 분
ㆍ원활한 커뮤니케이션 스킬과 유연한 문제해결 능력을 가지신 분"
13733,https://career.programmers.co.kr/job_positions/13733,자율주행 Perception 개발자 - 자율주행 데브코스 수강생 전용,경기,"인공지능(AI), 시스템 소프트웨어, 로보틱스 미들웨어","C++, C, ROS, Linux, Deep Learning, Tensorflow",KR,에스티피씨,2025-01-17-16,0,100,"* 해당 포지션은 프로그래머스 자율주행 데브코스 3기 수강생들의 채용연계를 위해 진행되고 있으며 __수강생 외 지원시 채용절차가 진행되지 않는 점__ 참고 부탁드립니다.
* 채용연계중인 자율주행 데브코스: [https://school.programmers.co.kr/learn/courses/13295](https://school.programmers.co.kr/learn/courses/13295)

- - -

**자율주행 서비스 로봇 개발자 채용중!**

에스티피씨는 자율주행 Perception 개발자를 찾고있습니다.

Who We Are
저희 자율주행 로봇은 실외
및 실내 모든 지역에서 주행 가능한 자율주행 로봇 개발이 목표입니다. 주변환경, 날씨, 장애물 등 모든 악조건에서 주행이 가능한 자율주행 로봇이
자율주행 배달 로봇입니다. 에스티피씨는 자율주행 스타트업 기업으로 지속적인 투자와 알고리즘 개발 전문인력
채용을 꾸준히 진행하고 있습니다. 저희 에스티피씨는 무인 자율주행 물류 배송 및 자율운행 솔루션을 개발하여
국내 무인 자율운행 배송 사업화 선도할 것입니다.

**Web Page**: [www.stpc.ai](http://www.stpc.ai)

**Our Robots Operation Videos:**[https://www.youtube.com/channel/UC5Z\_2ng-RvOTFylPGGd\_FAg](https://www.youtube.com/channel/UC5Z_2ng-RvOTFylPGGd_FAg)

Job Description
자율주행 Perception 개발 주요 업무는

* Lidar & Vision Based
Object Detection
* Object Segmentation, Pose
Estimation, Tracking, etc….
* Object Detection via Deep
LearningWhat Should You Expect Working with Us

* 자율주행 관련 기술 개발 경험이 있는 분
* Lidar 및 Camera 관련 개발
경험이 있는 분
* ROS 환경에 익숙하신 분
* C/C++, Phyton 언어 개발 가능하신 분How We Work

* 자율복장 및 자유로운 개발 환경
* 야근 없는 칼퇴근 및 주말 출근 없음
* 중식 무료 제공
* 연말 개별 업무 평가에 의한 상여급 지급에스티피씨 자율주행 솔루션 개발에 많은 개발자분들과 함께 할 수 있는 기회가 되었으면 합니다! Perception 개발 경력자분 최고 수준 급여 지급해드립니다. 많은 지원 및 관심 부탁드립니다!","* 자율주행 데브코스 수강생
* C++ / C / Python
* ROS
* Perception Based Image Processing","* 자율주행 개발 경험
* 자율주행 학과 혹은 자율주행 대회 경력
* Robotics 경력
* Camera 혹은 Lidar 센서 개발 경험"
11867,https://career.programmers.co.kr/job_positions/11867,[JOYCITY] FreeStyle 서버개발자 ,경기,게임 서버,"C++, MSSQL(Microsoft SQL Server), Windows Server",KR,조이시티,2025-01-17-16,2,15,"\- 프리스타일 시리즈 게임 라이브 서비스 컨텐츠 개발
\- 코드 설계 및 리팩토링
\- 라이브러리/툴 구현 및 업데이트
\- 개발 환경: vs2010, C/C\+\+, MSSQL, AWS","\- 3년 이상의 서버개발 경력 있으신 분
\- C/C\+\+ 언어를 통한 프로그래밍에 능숙하신 분
\- 네트워크, Multi Thread 프로그래밍 경험자
\- MS\-SQL 사용가능자","-  컴퓨터 관련 전공자
\- AWS를 활용한 라이브 서비스 경험자
\- PC온라인 게임 서버 개발 경험자"
14387,https://career.programmers.co.kr/job_positions/14387,[종로/에이스손해보험] SM 포지션 제안 ,서울,"서버/백엔드, 웹 풀스택",Java,KR,아이와이씨앤씨,2025-01-17-16,10,17,"**1.**사이트 : 에이스손해보험2\. 업무명 : 통합유지보수 운영
              (웹시스템 운영파트)","3\. 스킬 : JAVA
           프론트+백엔드
           보험시스템 경험자 우대
4\. 등급 : 고급 1명
5\. 기간 : 즉시 \~ 3/31
           (이후 연장 가능)
6\. 장소 : 종로구 종로1길 50",보험시스템 경험자 우대
13446,https://career.programmers.co.kr/job_positions/13446,AI_DATA 서비스 Fullstack 개발자,경기,"서버/백엔드, 프론트엔드, 웹 풀스택","Spring, HTML5, mSQL",KR,쿤텍,2025-01-17-16,5,20,"* 서비스 Backend/Frontend 개발
* AWS Kuberntes 서비스 관리
* Test Case 개발
* 서비스 분석 및 설계","* Java Spring Framework 개발 경력자
* React Framework 개발 경력자
* HTML5, SCSS 개발 경험자
* Mysql DB 설계 경험자
* Restful API 개발 경험자
* 웹 퍼블리싱 경험자","* Docker 사용 경험자 우대
* Kubernetes 사용 경험자 우대
* Jhipster 사용 경험자 우대
* Keycloak 사용 경험자 우대"
13457,https://career.programmers.co.kr/job_positions/13457,임베디드 소프트웨어 개발자,경기,"시스템 소프트웨어, 임베디드 소프트웨어, 응용 프로그램","C, C++, Linux, Linux kernel",KR,지큐브,2025-01-17-16,0,100,"* In-vehicle Infotainment System 개발
    *C/C++ 을 이용한 Middleware SW 개발* D-Bus 통신을 이용한 IPC 설계 개발
* Navigation SW 개발
    *C/C++ 을 이용한Navigation SW 설계 및개발* Qt 를 이용한 HMI 기능 설계 및개발* 차량용 MCU SW 개발
    * Automotive MCU SW 개발
    * CAN (CAN2.0A/2.0B/CAN-FD/J1939) interface 개발
*","*경력 : 신입/경력 (년수 무관)(연구원,선임 연구원, 책임 연구원)*신입사원 연봉 : 3,500만원 (PS 포함 최대 4,000만원)*","*컴퓨터/시스템 공학 전공*해당 직무 근무 경험, AVN(IVI) 시스템 개발 경험, QT 개발 경험, Git 활용 경험* 관련 자격증 소유자 (정보처리 기사)"
11870,https://career.programmers.co.kr/job_positions/11870,[JOYCITY] FreeStyle 클라이언트 개발자 ,경기,게임 클라이언트,"C++, MSSQL(Microsoft SQL Server)",KR,조이시티,2025-01-17-16,3,15,"\- 프리스타일 시리즈 게임 라이브 서비스 컨텐츠 개발
\- 프리스타일 시리즈 인게임 로직 및 밸런스 개발
\- 재활용성이 높은 시스템 코드 설계, 구현 관리 및 디버깅
\- 각종 라이브러리, 툴 등의 탑재, 구현 및 업데이트","\- 3년 이상의 관련 경력을 보유하신 분
\- C\+\+ 사용이 능숙하신 분
\- 객체 지향 프로그래밍에 대한 이해
\- 게임 컨텐츠 설계와 구현이 가능하신 분","\- 컴퓨터 또는 게임 개발 관련 전공자
\- Scaleform Gfx 유경험자"
10511,https://career.programmers.co.kr/job_positions/10511,정부지원 R&D 과제 PM,경기,"시스템/네트워크, 시스템 소프트웨어","C, C++, Python, JavaScript, Java",KR,쿤텍,2025-01-17-16,10,20,* 정부지원 R&D 과제 PM/PL 및 실무 수행,"* 국책 R&D 과제 수행 경험자
* 어플리케이션, 웹 개발 경력
* 국책 과제 성과 관리 (특허, 소프트웨어 등록, 보고서 작성 등)
* 가상머신에 대한 이해 (QEMU, XEN 등)
* 네트워크 지식 (L2 스위치 설정, VLan 등)","* 보안관련 지식 보유
* 영어 회화 가능자"
12325,https://career.programmers.co.kr/job_positions/12325,Java 솔루션 개발자 (난독화),경기,응용 프로그램,"C, Java, C++",KR,쿤텍,2025-01-17-16,5,10,"* 임베디드 개발 환경에서의 난독화 보안 솔루션 개발
* 국책 과제 수행","* Java 프로그램 개발자
* 알고리즘/ 디자인 패턴 적용이 가능한 자
* Linux, Unix 환경 응용 개발 경험이 있는 자","* C, C++ 언어의 이해
* 임베디드 개발 환경(크로스 컴파일 환경)의 이해
* 컴파일러 구조의 이해
* Git, Jira 사용 경험이 있는 자
* ANTLR 사용 경험이 있는 자
* 솔루션 개발 경험이 있는 자"
13206,https://career.programmers.co.kr/job_positions/13206,드론(무인이동체) 관련 Fullstack 개발 및 5G/IoT 융합서비스 연구개발,서울,"프론트엔드, 웹 풀스택, 사물인터넷(IoT)","Vue.js, Node.js, Raspberry Pi, Python",KR,싱크테크노,2025-01-17-16,3,15,"* 5G/IoT 융합서비스 연구개발
    * 5G/IoT 기술 기반의 해양 및 공공안전 융합서비스 사업 기획 및 수행
    * 드론 원격제어 웹서비스 솔루션 기반 융합서비스 연구개발
    * 국가 R&D 프로젝트 참여를 통한 최신기술 연구개발
* 웹서비스(Fullstack) 개발
    * 데이터 분석 및 시각화 웹서비스 개발
    * GIS 응용서비스 개발(OpenLayers, Google Map, CesiumJS..)","* 웹서비스 개발 경력 최소 3년 이상
* 관련 전공(전산학, 컴퓨터공학 등) 학사 이상 또는 동등 학력을 보유","* 대용량 트래픽 웹서비스/앱 개발 경험 우대
* 석사/박사 학위 보유자 우대
* 우수 논문실적 우대
* 영어 커뮤니케이션 능력 우대
* OpenLayers, Google Map, CesiumJS 등 GIS 응용서비스 개발 경험"
13147,https://career.programmers.co.kr/job_positions/13147,AI/DATA 영업담당자,경기,"QA, 응용 프로그램",,KR,쿤텍,2025-01-17-16,2,20,\- 신규 고객 발굴 및 기존 고객 관리\- 데이터 분야 영업 전략 수립 및 수행\- 국내외 파트너 관리\- 고객 제안서 작성,\- 자기 주도적으로 업무 진행 가능한 분\- S/W 영업 업무 경험,\- 데이터 수집부터 시각화까지 이해가 가능한 분\- 해외 파트너와 영어로 커뮤니케이션 가능한자\- MS\-Office 활용 능력이 우수하신 분\- 스타트업 근무 경험 경험
13277,https://career.programmers.co.kr/job_positions/13277,머신비전 S/W 개발,대전,"머신러닝, 인공지능(AI), 시스템 소프트웨어","C, C++, MFC, Qt",KR,휴비스,2025-01-17-16,3,15,"• 레이저 마킹 및 용접 자동화 S/W 개발
• 자동화장비 및 광 계측 관련 S/W 개발
• 머신비전(용접 전후 검사) 시스템 개발","• 자동화장비 비전 및 스캐너 제어 개발 경력자
• 자동화장비의 대한 이해도가 높은자
• 해외여행의 결격 사유가 없는 자","• 광학비전 시스템 이해도 높은자
• 사용비전 라이브러리 가능자
•  비전 시스템 구축 경력자
• C/C++, MFC 사용자 우대
• 관련 동종업계 우대"
